,version,version_season,season_name,season,episode,castaway,castaway_id,confessional_count,confessional_time
9068,US,US32,Survivor: Kaoh Rong,32.0,8.0,Debbie,US0470,2.0,
9069,US,US32,Survivor: Kaoh Rong,32.0,8.0,Jason,US0473,4.0,
9070,US,US32,Survivor: Kaoh Rong,32.0,8.0,Joe,US0474,1.0,
9071,US,US32,Survivor: Kaoh Rong,32.0,8.0,Julia,US0472,1.0,
9072,US,US32,Survivor: Kaoh Rong,32.0,8.0,Michele,US0478,3.0,
9073,US,US32,Survivor: Kaoh Rong,32.0,8.0,Nick,US0469,4.0,
9074,US,US32,Survivor: Kaoh Rong,32.0,8.0,Scot,US0471,2.0,
9075,US,US32,Survivor: Kaoh Rong,32.0,8.0,Tai,US0476,1.0,
9076,US,US32,Survivor: Kaoh Rong,32.0,9.0,Aubry,US0477,10.0,
9077,US,US32,Survivor: Kaoh Rong,32.0,9.0,Cydney,US0475,3.0,
9078,US,US32,Survivor: Kaoh Rong,32.0,9.0,Debbie,US0470,2.0,
9079,US,US32,Survivor: Kaoh Rong,32.0,9.0,Jason,US0473,2.0,
9080,US,US32,Survivor: Kaoh Rong,32.0,9.0,Joe,US0474,2.0,
9081,US,US32,Survivor: Kaoh Rong,32.0,9.0,Julia,US0472,3.0,
9082,US,US32,Survivor: Kaoh Rong,32.0,9.0,Michele,US0478,2.0,
9083,US,US32,Survivor: Kaoh Rong,32.0,9.0,Scot,US0471,6.0,
9084,US,US32,Survivor: Kaoh Rong,32.0,9.0,Tai,US0476,4.0,
9085,US,US32,Survivor: Kaoh Rong,32.0,10.0,Aubry,US0477,5.0,
9086,US,US32,Survivor: Kaoh Rong,32.0,10.0,Cydney,US0475,1.0,
9087,US,US32,Survivor: Kaoh Rong,32.0,10.0,Jason,US0473,3.0,
9088,US,US32,Survivor: Kaoh Rong,32.0,10.0,Joe,US0474,0.0,
9089,US,US32,Survivor: Kaoh Rong,32.0,10.0,Julia,US0472,3.0,
9090,US,US32,Survivor: Kaoh Rong,32.0,10.0,Michele,US0478,2.0,
9091,US,US32,Survivor: Kaoh Rong,32.0,10.0,Scot,US0471,6.0,
9092,US,US32,Survivor: Kaoh Rong,32.0,10.0,Tai,US0476,10.0,
9093,US,US32,Survivor: Kaoh Rong,32.0,11.0,Aubry,US0477,5.0,
9094,US,US32,Survivor: Kaoh Rong,32.0,11.0,Cydney,US0475,4.0,
9095,US,US32,Survivor: Kaoh Rong,32.0,11.0,Jason,US0473,7.0,
9096,US,US32,Survivor: Kaoh Rong,32.0,11.0,Joe,US0474,0.0,
9097,US,US32,Survivor: Kaoh Rong,32.0,11.0,Julia,US0472,3.0,
9098,US,US32,Survivor: Kaoh Rong,32.0,11.0,Michele,US0478,6.0,
9099,US,US32,Survivor: Kaoh Rong,32.0,11.0,Tai,US0476,4.0,
9100,US,US32,Survivor: Kaoh Rong,32.0,12.0,Aubry,US0477,4.0,
9101,US,US32,Survivor: Kaoh Rong,32.0,12.0,Cydney,US0475,2.0,
9102,US,US32,Survivor: Kaoh Rong,32.0,12.0,Jason,US0473,5.0,
9103,US,US32,Survivor: Kaoh Rong,32.0,12.0,Joe,US0474,4.0,
9104,US,US32,Survivor: Kaoh Rong,32.0,12.0,Michele,US0478,4.0,
9105,US,US32,Survivor: Kaoh Rong,32.0,12.0,Tai,US0476,8.0,
9106,US,US32,Survivor: Kaoh Rong,32.0,13.0,Aubry,US0477,10.0,
9107,US,US32,Survivor: Kaoh Rong,32.0,13.0,Cydney,US0475,5.0,
9108,US,US32,Survivor: Kaoh Rong,32.0,13.0,Joe,US0474,5.0,
9109,US,US32,Survivor: Kaoh Rong,32.0,13.0,Michele,US0478,12.0,
9110,US,US32,Survivor: Kaoh Rong,32.0,13.0,Tai,US0476,11.0,
9111,US,US32,Survivor: Kaoh Rong,32.0,14.0,Aubry,US0477,16.0,
9112,US,US32,Survivor: Kaoh Rong,32.0,14.0,Cydney,US0475,5.0,
9113,US,US32,Survivor: Kaoh Rong,32.0,14.0,Michele,US0478,12.0,
9114,US,US32,Survivor: Kaoh Rong,32.0,14.0,Tai,US0476,9.0,
9115,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Adam,US0498,5.0,
9116,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Bret,US0494,4.0,
9117,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,CeCe,US0483,2.0,
9118,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Chris,US0488,5.0,
9119,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,David,US0495,6.0,
9120,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Figgy,US0484,2.0,
9121,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Hannah,US0496,3.0,
9122,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Jay,US0493,2.0,
9123,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Jessica,US0489,5.0,
9124,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Ken,US0497,1.0,
9125,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Lucy,US0482,0.0,
9126,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Mari,US0480,4.0,
9127,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Michaela,US0485,1.0,
9128,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Michelle,US0486,1.0,
9129,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Paul,US0481,2.0,
9130,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Rachel,US0479,3.0,
9131,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Sunday,US0492,2.0,
9132,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Taylor,US0487,3.0,
9133,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Will,US0491,2.0,
9134,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,Zeke,US0490,5.0,
9135,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Adam,US0498,1.0,
9136,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Bret,US0494,0.0,
9137,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,CeCe,US0483,0.0,
9138,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Chris,US0488,1.0,
9139,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,David,US0495,5.0,
9140,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Figgy,US0484,4.0,
9141,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Hannah,US0496,0.0,
9142,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Jay,US0493,3.0,
9143,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Jessica,US0489,0.0,
9144,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Ken,US0497,2.0,
9145,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Lucy,US0482,0.0,
9146,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Mari,US0480,2.0,
9147,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Michaela,US0485,4.0,
9148,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Michelle,US0486,2.0,
9149,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Paul,US0481,2.0,
9150,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Sunday,US0492,1.0,
9151,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Taylor,US0487,2.0,
9152,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Will,US0491,0.0,
9153,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,Zeke,US0490,2.0,
9154,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Adam,US0498,2.0,
9155,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Bret,US0494,0.0,
9156,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,CeCe,US0483,2.0,
9157,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Chris,US0488,2.0,
9158,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,David,US0495,6.0,
9159,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Figgy,US0484,2.0,
9160,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Hannah,US0496,2.0,
9161,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Jay,US0493,1.0,
9162,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Jessica,US0489,3.0,
9163,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Ken,US0497,2.0,
9164,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Lucy,US0482,0.0,
9165,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Michaela,US0485,2.0,
9166,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Michelle,US0486,0.0,
9167,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Paul,US0481,4.0,
9168,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Sunday,US0492,1.0,
9169,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Taylor,US0487,2.0,
9170,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Will,US0491,1.0,
9171,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,Zeke,US0490,1.0,
9172,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Adam,US0498,4.0,
9173,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Bret,US0494,1.0,
9174,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,CeCe,US0483,0.0,
9175,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Chris,US0488,3.0,
9176,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,David,US0495,4.0,
9177,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Figgy,US0484,0.0,
9178,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Hannah,US0496,0.0,
9179,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Jay,US0493,1.0,
9180,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Jessica,US0489,2.0,
9181,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Ken,US0497,2.0,
9182,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Lucy,US0482,3.0,
9183,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Michaela,US0485,1.0,
9184,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Michelle,US0486,0.0,
9185,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Sunday,US0492,0.0,
9186,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Taylor,US0487,0.0,
9187,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Will,US0491,0.0,
9188,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,Zeke,US0490,1.0,
9189,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Adam,US0498,2.0,
9190,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Bret,US0494,2.0,
9191,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,CeCe,US0483,2.0,
9192,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Chris,US0488,3.0,
9193,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,David,US0495,6.0,
9194,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Figgy,US0484,1.0,
9195,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Hannah,US0496,0.0,
9196,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Jay,US0493,2.0,
9197,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Jessica,US0489,1.0,
9198,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Ken,US0497,3.0,
9199,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Michaela,US0485,3.0,
9200,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Michelle,US0486,4.0,
9201,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Sunday,US0492,0.0,
9202,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Taylor,US0487,3.0,
9203,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Will,US0491,0.0,
9204,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,Zeke,US0490,4.0,
9205,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Adam,US0498,2.0,
9206,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Bret,US0494,0.0,
9207,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Chris,US0488,0.0,
9208,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,David,US0495,1.0,
9209,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Figgy,US0484,3.0,
9210,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Hannah,US0496,1.0,
9211,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Jay,US0493,2.0,
9212,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Jessica,US0489,1.0,
9213,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Ken,US0497,2.0,
9214,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Michaela,US0485,1.0,
9215,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Michelle,US0486,0.0,
9216,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Sunday,US0492,0.0,
9217,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Taylor,US0487,2.0,
9218,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Will,US0491,0.0,
9219,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,Zeke,US0490,3.0,
9220,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,Adam,US0498,1.0,
9221,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,Bret,US0494,2.0,
9222,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,Chris,US0488,1.0,
9223,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,David,US0495,2.0,
9224,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,Hannah,US0496,3.0,
9225,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,Jay,US0493,5.0,
9226,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,Jessica,US0489,2.0,
9227,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,Ken,US0497,0.0,
9228,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,Michaela,US0485,3.0,
9229,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,Michelle,US0486,1.0,
9230,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,Sunday,US0492,1.0,
9231,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,Taylor,US0487,3.0,
9232,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,Will,US0491,1.0,
9233,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,Zeke,US0490,2.0,
9234,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,Adam,US0498,10.0,
9235,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,Bret,US0494,3.0,
9236,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,Chris,US0488,2.0,
9237,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,David,US0495,3.0,
9238,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,Hannah,US0496,2.0,
9239,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,Jay,US0493,3.0,
9240,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,Jessica,US0489,0.0,
9241,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,Ken,US0497,0.0,
9242,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,Michelle,US0486,2.0,
9243,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,Sunday,US0492,0.0,
9244,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,Taylor,US0487,4.0,
9245,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,Will,US0491,2.0,
9246,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,Zeke,US0490,5.0,
9247,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,Adam,US0498,2.0,
9248,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,Bret,US0494,1.0,
9249,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,Chris,US0488,2.0,
9250,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,David,US0495,2.0,
9251,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,Hannah,US0496,3.0,
9252,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,Jay,US0493,10.0,
9253,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,Jessica,US0489,0.0,
9254,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,Ken,US0497,0.0,
9255,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,Sunday,US0492,3.0,
9256,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,Taylor,US0487,4.0,
9257,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,Will,US0491,1.0,
9258,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,Zeke,US0490,1.0,
9259,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,Adam,US0498,4.0,
9260,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,Bret,US0494,4.0,
9261,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,Chris,US0488,3.0,
9262,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,David,US0495,8.0,
9263,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,Hannah,US0496,5.0,
9264,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,Jay,US0493,5.0,
9265,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,Jessica,US0489,5.0,
9266,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,Ken,US0497,1.0,
9267,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,Sunday,US0492,2.0,
9268,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,Will,US0491,2.0,
9269,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,Zeke,US0490,14.0,
9270,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,Adam,US0498,5.0,
9271,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,Bret,US0494,0.0,
9272,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,David,US0495,3.0,
9273,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,Hannah,US0496,2.0,
9274,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,Jay,US0493,3.0,
9275,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,Ken,US0497,4.0,
9276,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,Sunday,US0492,0.0,
9277,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,Will,US0491,7.0,
9278,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,Zeke,US0490,2.0,
9279,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,Adam,US0498,7.0,
9280,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,Bret,US0494,2.0,
9281,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,David,US0495,2.0,
9282,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,Hannah,US0496,3.0,
9283,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,Jay,US0493,5.0,
9284,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,Ken,US0497,3.0,
9285,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,Sunday,US0492,0.0,
9286,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,Will,US0491,3.0,
9287,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,Adam,US0498,8.0,
9288,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,Bret,US0494,6.0,
9289,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,David,US0495,8.0,
9290,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,Hannah,US0496,5.0,
9291,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,Jay,US0493,7.0,
9292,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,Ken,US0497,7.0,
9293,US,US34,Survivor: Game Changers,34.0,1.0,Andrea,US0333,1.0,
9294,US,US34,Survivor: Game Changers,34.0,1.0,Aubry,US0477,2.0,
9295,US,US34,Survivor: Game Changers,34.0,1.0,Brad,US0401,2.0,
9296,US,US34,Survivor: Game Changers,34.0,1.0,Caleb,US0464,5.0,
9297,US,US34,Survivor: Game Changers,34.0,1.0,Ciera,US0406,3.0,
9298,US,US34,Survivor: Game Changers,34.0,1.0,Cirie,US0179,5.0,
9299,US,US34,Survivor: Game Changers,34.0,1.0,Debbie,US0470,4.0,
9300,US,US34,Survivor: Game Changers,34.0,1.0,Hali,US0450,1.0,
9301,US,US34,Survivor: Game Changers,34.0,1.0,J.T.,US0281,1.0,
9302,US,US34,Survivor: Game Changers,34.0,1.0,Jeff,US0023,4.0,
9303,US,US34,Survivor: Game Changers,34.0,1.0,Malcolm,US0384,5.0,
9304,US,US34,Survivor: Game Changers,34.0,1.0,Michaela,US0485,7.0,
9305,US,US34,Survivor: Game Changers,34.0,1.0,Ozzy,US0201,1.0,
9306,US,US34,Survivor: Game Changers,34.0,1.0,Sandra,US0112,9.0,
9307,US,US34,Survivor: Game Changers,34.0,1.0,Sarah,US0414,2.0,
9308,US,US34,Survivor: Game Changers,34.0,1.0,Sierra,US0456,2.0,
9309,US,US34,Survivor: Game Changers,34.0,1.0,Tai,US0476,2.0,
9310,US,US34,Survivor: Game Changers,34.0,1.0,Tony,US0424,12.0,
9311,US,US34,Survivor: Game Changers,34.0,1.0,Troyzan,US0364,1.0,
9312,US,US34,Survivor: Game Changers,34.0,1.0,Zeke,US0490,3.0,
9313,US,US34,Survivor: Game Changers,34.0,2.0,Andrea,US0333,1.0,
9314,US,US34,Survivor: Game Changers,34.0,2.0,Aubry,US0477,0.0,
9315,US,US34,Survivor: Game Changers,34.0,2.0,Brad,US0401,3.0,
9316,US,US34,Survivor: Game Changers,34.0,2.0,Caleb,US0464,2.0,
9317,US,US34,Survivor: Game Changers,34.0,2.0,Cirie,US0179,1.0,
9318,US,US34,Survivor: Game Changers,34.0,2.0,Debbie,US0470,2.0,
9319,US,US34,Survivor: Game Changers,34.0,2.0,Hali,US0450,2.0,
9320,US,US34,Survivor: Game Changers,34.0,2.0,J.T.,US0281,8.0,
9321,US,US34,Survivor: Game Changers,34.0,2.0,Jeff,US0023,3.0,
9322,US,US34,Survivor: Game Changers,34.0,2.0,Malcolm,US0384,4.0,
9323,US,US34,Survivor: Game Changers,34.0,2.0,Michaela,US0485,1.0,
9324,US,US34,Survivor: Game Changers,34.0,2.0,Ozzy,US0201,2.0,
9325,US,US34,Survivor: Game Changers,34.0,2.0,Sandra,US0112,2.0,
9326,US,US34,Survivor: Game Changers,34.0,2.0,Sarah,US0414,0.0,
9327,US,US34,Survivor: Game Changers,34.0,2.0,Sierra,US0456,1.0,
9328,US,US34,Survivor: Game Changers,34.0,2.0,Tai,US0476,2.0,
9329,US,US34,Survivor: Game Changers,34.0,2.0,Troyzan,US0364,4.0,
9330,US,US34,Survivor: Game Changers,34.0,2.0,Zeke,US0490,1.0,
9331,US,US34,Survivor: Game Changers,34.0,3.0,Andrea,US0333,1.0,
9332,US,US34,Survivor: Game Changers,34.0,3.0,Aubry,US0477,1.0,
9333,US,US34,Survivor: Game Changers,34.0,3.0,Brad,US0401,1.0,
9334,US,US34,Survivor: Game Changers,34.0,3.0,Cirie,US0179,1.0,
9335,US,US34,Survivor: Game Changers,34.0,3.0,Debbie,US0470,2.0,
9336,US,US34,Survivor: Game Changers,34.0,3.0,Hali,US0450,2.0,
9337,US,US34,Survivor: Game Changers,34.0,3.0,J.T.,US0281,2.0,
9338,US,US34,Survivor: Game Changers,34.0,3.0,Jeff,US0023,1.0,
9339,US,US34,Survivor: Game Changers,34.0,3.0,Malcolm,US0384,1.0,
9340,US,US34,Survivor: Game Changers,34.0,3.0,Michaela,US0485,0.0,
9341,US,US34,Survivor: Game Changers,34.0,3.0,Ozzy,US0201,1.0,
9342,US,US34,Survivor: Game Changers,34.0,3.0,Sandra,US0112,2.0,
9343,US,US34,Survivor: Game Changers,34.0,3.0,Sarah,US0414,0.0,
9344,US,US34,Survivor: Game Changers,34.0,3.0,Sierra,US0456,1.0,
9345,US,US34,Survivor: Game Changers,34.0,3.0,Tai,US0476,2.0,
9346,US,US34,Survivor: Game Changers,34.0,3.0,Troyzan,US0364,0.0,
9347,US,US34,Survivor: Game Changers,34.0,3.0,Zeke,US0490,0.0,
9348,US,US34,Survivor: Game Changers,34.0,4.0,Andrea,US0333,0.0,
9349,US,US34,Survivor: Game Changers,34.0,4.0,Aubry,US0477,1.0,
9350,US,US34,Survivor: Game Changers,34.0,4.0,Brad,US0401,1.0,
9351,US,US34,Survivor: Game Changers,34.0,4.0,Cirie,US0179,0.0,
9352,US,US34,Survivor: Game Changers,34.0,4.0,Debbie,US0470,5.0,
9353,US,US34,Survivor: Game Changers,34.0,4.0,Hali,US0450,1.0,
9354,US,US34,Survivor: Game Changers,34.0,4.0,J.T.,US0281,8.0,
9355,US,US34,Survivor: Game Changers,34.0,4.0,Jeff,US0023,2.0,
9356,US,US34,Survivor: Game Changers,34.0,4.0,Michaela,US0485,3.0,
9357,US,US34,Survivor: Game Changers,34.0,4.0,Ozzy,US0201,0.0,
9358,US,US34,Survivor: Game Changers,34.0,4.0,Sandra,US0112,3.0,
9359,US,US34,Survivor: Game Changers,34.0,4.0,Sarah,US0414,2.0,
9360,US,US34,Survivor: Game Changers,34.0,4.0,Sierra,US0456,0.0,
9361,US,US34,Survivor: Game Changers,34.0,4.0,Tai,US0476,4.0,
9362,US,US34,Survivor: Game Changers,34.0,4.0,Troyzan,US0364,1.0,
9363,US,US34,Survivor: Game Changers,34.0,4.0,Zeke,US0490,0.0,
9364,US,US34,Survivor: Game Changers,34.0,5.0,Andrea,US0333,1.0,
9365,US,US34,Survivor: Game Changers,34.0,5.0,Aubry,US0477,2.0,
9366,US,US34,Survivor: Game Changers,34.0,5.0,Brad,US0401,2.0,
9367,US,US34,Survivor: Game Changers,34.0,5.0,Cirie,US0179,0.0,
9368,US,US34,Survivor: Game Changers,34.0,5.0,Debbie,US0470,7.0,
9369,US,US34,Survivor: Game Changers,34.0,5.0,Hali,US0450,0.0,
9370,US,US34,Survivor: Game Changers,34.0,5.0,Jeff,US0023,4.0,
9371,US,US34,Survivor: Game Changers,34.0,5.0,Michaela,US0485,0.0,
9372,US,US34,Survivor: Game Changers,34.0,5.0,Ozzy,US0201,1.0,
9373,US,US34,Survivor: Game Changers,34.0,5.0,Sandra,US0112,5.0,
9374,US,US34,Survivor: Game Changers,34.0,5.0,Sarah,US0414,1.0,
9375,US,US34,Survivor: Game Changers,34.0,5.0,Sierra,US0456,0.0,
9376,US,US34,Survivor: Game Changers,34.0,5.0,Tai,US0476,6.0,
9377,US,US34,Survivor: Game Changers,34.0,5.0,Troyzan,US0364,2.0,
9378,US,US34,Survivor: Game Changers,34.0,5.0,Zeke,US0490,5.0,
9379,US,US34,Survivor: Game Changers,34.0,6.0,Andrea,US0333,0.0,
9380,US,US34,Survivor: Game Changers,34.0,6.0,Aubry,US0477,2.0,
9381,US,US34,Survivor: Game Changers,34.0,6.0,Brad,US0401,2.0,
9382,US,US34,Survivor: Game Changers,34.0,6.0,Cirie,US0179,1.0,
