,version,version_season,season_name,season,episode,day,tribe_status,tribe,castaway,immunity,vote,vote_event,vote_event_outcome,split_vote,nullified,tie,voted_out,order,vote_order,castaway_id,vote_id,voted_out_id
6274,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,4.0,Original,Takali,David,,Rachel,,,"CeCe, Rachel",False,False,Rachel,1.0,1.0,US0495,US0479,US0479
6275,US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,4.0,Original,Takali,Ken,,Rachel,,,"CeCe, Rachel",False,False,Rachel,1.0,1.0,US0497,US0479,US0479
6276,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Mari,,Figgy,,,,False,False,Mari,2.0,1.0,US0480,US0484,US0480
6277,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Figgy,,Mari,,,,False,False,Mari,2.0,1.0,US0484,US0480,US0480
6278,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Michaela,,Mari,,,,False,False,Mari,2.0,1.0,US0485,US0480,US0480
6279,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Michelle,,Mari,,,,False,False,Mari,2.0,1.0,US0486,US0480,US0480
6280,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Taylor,,Mari,,,,False,False,Mari,2.0,1.0,US0487,US0480,US0480
6281,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Zeke,,Figgy,,,,False,False,Mari,2.0,1.0,US0490,US0484,US0480
6282,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Will,,Mari,,,,False,False,Mari,2.0,1.0,US0491,US0480,US0480
6283,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Jay,,Mari,,,,False,False,Mari,2.0,1.0,US0493,US0480,US0480
6284,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Hannah,,Mari,,,,False,False,Mari,2.0,1.0,US0496,US0480,US0480
6285,US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Adam,,Figgy,,,,False,False,Mari,2.0,1.0,US0498,US0484,US0480
6286,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,10.0,Original,Takali,Paul,,CeCe,,,,False,False,Paul,3.0,1.0,US0481,US0483,US0481
6287,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,10.0,Original,Takali,Lucy,,Paul,,,,False,False,Paul,3.0,1.0,US0482,US0481,US0481
6288,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,10.0,Original,Takali,CeCe,,Paul,,,,False,False,Paul,3.0,1.0,US0483,US0481,US0481
6289,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,10.0,Original,Takali,Chris,,CeCe,,,,False,False,Paul,3.0,1.0,US0488,US0483,US0481
6290,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,10.0,Original,Takali,Jessica,,Paul,,,,False,False,Paul,3.0,1.0,US0489,US0481,US0481
6291,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,10.0,Original,Takali,Sunday,,Paul,,,,False,False,Paul,3.0,1.0,US0492,US0481,US0481
6292,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,10.0,Original,Takali,Bret,,CeCe,,,,False,False,Paul,3.0,1.0,US0494,US0483,US0481
6293,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,10.0,Original,Takali,David,,Paul,,,,False,False,Paul,3.0,1.0,US0495,US0481,US0481
6294,US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,10.0,Original,Takali,Ken,,Paul,,,,False,False,Paul,3.0,1.0,US0497,US0481,US0481
6295,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,12.0,Original,Takali,Lucy,,Jessica,,,,True,False,Lucy,4.0,1.0,US0482,US0489,US0482
6296,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,12.0,Original,Takali,CeCe,,Lucy,,,,False,False,Lucy,4.0,1.0,US0483,US0482,US0482
6297,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,12.0,Original,Takali,Chris,,Jessica,,,,True,False,Lucy,4.0,1.0,US0488,US0489,US0482
6298,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,12.0,Original,Takali,Jessica,Hidden,CeCe,,,,False,False,Lucy,4.0,1.0,US0489,US0483,US0482
6299,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,12.0,Original,Takali,Sunday,,Jessica,,,,True,False,Lucy,4.0,1.0,US0492,US0489,US0482
6300,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,12.0,Original,Takali,Bret,,Jessica,,,,True,False,Lucy,4.0,1.0,US0494,US0489,US0482
6301,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,12.0,Original,Takali,David,,Lucy,,,,False,False,Lucy,4.0,1.0,US0495,US0482,US0482
6302,US,US33,Survivor: Millennials vs. Gen X,33.0,4.0,12.0,Original,Takali,Ken,,Jessica,,,,True,False,Lucy,4.0,1.0,US0497,US0489,US0482
6303,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,15.0,Swapped,Vanua,CeCe,,Michelle,,,,False,False,CeCe,5.0,1.0,US0483,US0486,US0483
6304,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,15.0,Swapped,Vanua,Michelle,,CeCe,,,,False,False,CeCe,5.0,1.0,US0486,US0483,US0483
6305,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,15.0,Swapped,Vanua,Chris,,CeCe,,,,False,False,CeCe,5.0,1.0,US0488,US0483,US0483
6306,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,15.0,Swapped,Vanua,Zeke,,CeCe,,,,False,False,CeCe,5.0,1.0,US0490,US0483,US0483
6307,US,US33,Survivor: Millennials vs. Gen X,33.0,5.0,15.0,Swapped,Vanua,David,,CeCe,,,,False,False,CeCe,5.0,1.0,US0495,US0483,US0483
6308,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,18.0,Swapped,Takali,Figgy,,Ken,,,,False,False,Figgy,6.0,1.0,US0484,US0497,US0484
6309,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,18.0,Swapped,Takali,Taylor,,Ken,,,,False,False,Figgy,6.0,1.0,US0487,US0497,US0484
6310,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,18.0,Swapped,Takali,Jessica,,Figgy,,,,False,False,Figgy,6.0,1.0,US0489,US0484,US0484
6311,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,18.0,Swapped,Takali,Ken,,Figgy,,,,False,False,Figgy,6.0,1.0,US0497,US0484,US0484
6312,US,US33,Survivor: Millennials vs. Gen X,33.0,6.0,18.0,Swapped,Takali,Adam,,Figgy,,,,False,False,Figgy,6.0,1.0,US0498,US0484,US0484
6313,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,20.0,Swapped,Ikabula,Michaela,,Bret,,,,False,False,Michaela,7.0,1.0,US0485,US0494,US0485
6314,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,20.0,Swapped,Ikabula,Will,,Michaela,,,,False,False,Michaela,7.0,1.0,US0491,US0485,US0485
6315,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,20.0,Swapped,Ikabula,Sunday,,Michaela,,,,False,False,Michaela,7.0,1.0,US0492,US0485,US0485
6316,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,20.0,Swapped,Ikabula,Jay,,Michaela,,,,False,False,Michaela,7.0,1.0,US0493,US0485,US0485
6317,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,20.0,Swapped,Ikabula,Bret,,Michaela,,,,False,False,Michaela,7.0,1.0,US0494,US0485,US0485
6318,US,US33,Survivor: Millennials vs. Gen X,33.0,7.0,20.0,Swapped,Ikabula,Hannah,,Bret,,,,False,False,Michaela,7.0,1.0,US0496,US0494,US0485
6319,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,23.0,Merged,Vinaka,Michelle,,Adam,,,,False,False,Michelle,8.0,1.0,US0486,US0498,US0486
6320,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,23.0,Merged,Vinaka,Taylor,,Adam,,,,False,False,Michelle,8.0,1.0,US0487,US0498,US0486
6321,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,23.0,Merged,Vinaka,Chris,,Michelle,,,,False,False,Michelle,8.0,1.0,US0488,US0486,US0486
6322,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,23.0,Merged,Vinaka,Jessica,,Michelle,,,,False,False,Michelle,8.0,1.0,US0489,US0486,US0486
6323,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,23.0,Merged,Vinaka,Zeke,,Michelle,,,,False,False,Michelle,8.0,1.0,US0490,US0486,US0486
6324,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,23.0,Merged,Vinaka,Will,Individual,Adam,,,,False,False,Michelle,8.0,1.0,US0491,US0498,US0486
6325,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,23.0,Merged,Vinaka,Sunday,,Michelle,,,,False,False,Michelle,8.0,1.0,US0492,US0486,US0486
6326,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,23.0,Merged,Vinaka,Jay,,Adam,,,,False,False,Michelle,8.0,1.0,US0493,US0498,US0486
6327,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,23.0,Merged,Vinaka,Bret,,Michelle,,,,False,False,Michelle,8.0,1.0,US0494,US0486,US0486
6328,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,23.0,Merged,Vinaka,David,,Michelle,,,,False,False,Michelle,8.0,1.0,US0495,US0486,US0486
6329,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,23.0,Merged,Vinaka,Hannah,,Michelle,,,,False,False,Michelle,8.0,1.0,US0496,US0486,US0486
6330,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,23.0,Merged,Vinaka,Ken,,Michelle,,,,False,False,Michelle,8.0,1.0,US0497,US0486,US0486
6331,US,US33,Survivor: Millennials vs. Gen X,33.0,8.0,23.0,Merged,Vinaka,Adam,,Michelle,,,,False,False,Michelle,8.0,1.0,US0498,US0486,US0486
6332,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,25.0,Merged,Vinaka,Taylor,,Adam,,,,False,False,Taylor,9.0,1.0,US0487,US0498,US0487
6333,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,25.0,Merged,Vinaka,Chris,,Taylor,,,"Jay, Taylor",False,False,Taylor,9.0,1.0,US0488,US0487,US0487
6334,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,25.0,Merged,Vinaka,Jessica,,Jay,,,"Jay, Taylor",False,False,Taylor,9.0,1.0,US0489,US0493,US0487
6335,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,25.0,Merged,Vinaka,Zeke,,Taylor,,,"Jay, Taylor",False,False,Taylor,9.0,1.0,US0490,US0487,US0487
6336,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,25.0,Merged,Vinaka,Will,,Jay,,,"Jay, Taylor",False,False,Taylor,9.0,1.0,US0491,US0493,US0487
6337,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,25.0,Merged,Vinaka,Sunday,,Taylor,,,"Jay, Taylor",False,False,Taylor,9.0,1.0,US0492,US0487,US0487
6338,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,25.0,Merged,Vinaka,Jay,,Taylor,,,,False,False,Taylor,9.0,1.0,US0493,US0487,US0487
6339,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,25.0,Merged,Vinaka,Bret,,Jay,,,"Jay, Taylor",False,False,Taylor,9.0,1.0,US0494,US0493,US0487
6340,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,25.0,Merged,Vinaka,David,,Taylor,,,"Jay, Taylor",False,False,Taylor,9.0,1.0,US0495,US0487,US0487
6341,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,25.0,Merged,Vinaka,Hannah,,Jay,,,"Jay, Taylor",False,False,Taylor,9.0,1.0,US0496,US0493,US0487
6342,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,25.0,Merged,Vinaka,Ken,Individual,Taylor,,,"Jay, Taylor",False,False,Taylor,9.0,1.0,US0497,US0487,US0487
6343,US,US33,Survivor: Millennials vs. Gen X,33.0,9.0,25.0,Merged,Vinaka,Adam,,Taylor,,,"Jay, Taylor",False,False,Taylor,9.0,1.0,US0498,US0487,US0487
6344,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,28.0,Merged,Vinaka,Chris,,Jessica,,,,False,False,Chris,10.0,1.0,US0488,US0489,US0488
6345,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,28.0,Merged,Vinaka,Jessica,,Chris,,,,False,False,Chris,10.0,1.0,US0489,US0488,US0488
6346,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,28.0,Merged,Vinaka,Zeke,,Chris,,,,False,False,Chris,10.0,1.0,US0490,US0488,US0488
6347,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,28.0,Merged,Vinaka,Will,,Chris,,,,False,False,Chris,10.0,1.0,US0491,US0488,US0488
6348,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,28.0,Merged,Vinaka,Sunday,,Jessica,,,,False,False,Chris,10.0,1.0,US0492,US0489,US0488
6349,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,28.0,Merged,Vinaka,Jay,,Jessica,,,,False,False,Chris,10.0,1.0,US0493,US0489,US0488
6350,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,28.0,Merged,Vinaka,Bret,,Jessica,,,,False,False,Chris,10.0,1.0,US0494,US0489,US0488
6351,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,28.0,Merged,Vinaka,David,Individual,Chris,,,,False,False,Chris,10.0,1.0,US0495,US0488,US0488
6352,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,28.0,Merged,Vinaka,Hannah,,Chris,,,,False,False,Chris,10.0,1.0,US0496,US0488,US0488
6353,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,28.0,Merged,Vinaka,Ken,,Chris,,,,False,False,Chris,10.0,1.0,US0497,US0488,US0488
6354,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,28.0,Merged,Vinaka,Adam,,Chris,,,,False,False,Chris,10.0,1.0,US0498,US0488,US0488
6355,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Jessica,,Zeke,,,,False,True,Jessica,11.0,1.0,US0489,US0490,US0489
6356,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Zeke,,Hannah,,,,False,True,Jessica,11.0,1.0,US0490,US0496,US0489
6357,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Will,,Hannah,,,,False,True,Jessica,11.0,1.0,US0491,US0496,US0489
6358,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Sunday,,Hannah,,,,False,True,Jessica,11.0,1.0,US0492,US0496,US0489
6359,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Jay,Individual,Hannah,,,,False,True,Jessica,11.0,1.0,US0493,US0496,US0489
6360,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Bret,,Hannah,,,,False,True,Jessica,11.0,1.0,US0494,US0496,US0489
6361,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,David,,Zeke,,,,False,True,Jessica,11.0,1.0,US0495,US0490,US0489
6362,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Hannah,,Zeke,,,,False,True,Jessica,11.0,1.0,US0496,US0490,US0489
6363,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Ken,Hidden,Zeke,,,,False,True,Jessica,11.0,1.0,US0497,US0490,US0489
6364,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Adam,,Zeke,,,,False,True,Jessica,11.0,1.0,US0498,US0490,US0489
6365,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Jessica,,Zeke,,,,False,True,Jessica,11.0,2.0,US0489,US0490,US0489
6366,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Zeke,,,Deadlock,Can't vote,,False,True,Jessica,11.0,2.0,US0490,,US0489
6367,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Will,,Hannah,,,,False,True,Jessica,11.0,2.0,US0491,US0496,US0489
6368,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Sunday,,Hannah,,,,False,True,Jessica,11.0,2.0,US0492,US0496,US0489
6369,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Jay,Individual,Hannah,,,,False,True,Jessica,11.0,2.0,US0493,US0496,US0489
6370,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Bret,,Hannah,,,,False,True,Jessica,11.0,2.0,US0494,US0496,US0489
6371,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,David,,Zeke,,,,False,True,Jessica,11.0,2.0,US0495,US0490,US0489
6372,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Hannah,,,Deadlock,Can't vote,,False,True,Jessica,11.0,2.0,US0496,,US0489
6373,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Ken,Hidden,Zeke,,,,False,True,Jessica,11.0,2.0,US0497,US0490,US0489
6374,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Adam,,Zeke,,,,False,True,Jessica,11.0,2.0,US0498,US0490,US0489
6375,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Jessica,,,Rock draw,Eliminated,,False,False,Jessica,11.0,3.0,US0489,,US0489
6376,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Zeke,Deadlock,,Rock draw,Immune,,False,False,Jessica,11.0,3.0,US0490,,US0489
6377,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Will,,,Rock draw,Safe,,False,False,Jessica,11.0,3.0,US0491,,US0489
6378,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Sunday,,,Rock draw,Safe,,False,False,Jessica,11.0,3.0,US0492,,US0489
6379,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Jay,Individual,,Rock draw,Immune,,False,False,Jessica,11.0,3.0,US0493,,US0489
6380,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Bret,,,Rock draw,Safe,,False,False,Jessica,11.0,3.0,US0494,,US0489
6381,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,David,,,Rock draw,Safe,,False,False,Jessica,11.0,3.0,US0495,,US0489
6382,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Hannah,Deadlock,,Rock draw,Immune,,False,False,Jessica,11.0,3.0,US0496,,US0489
6383,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Ken,Hidden,,Rock draw,Immune,,False,False,Jessica,11.0,3.0,US0497,,US0489
6384,US,US33,Survivor: Millennials vs. Gen X,33.0,10.0,30.0,Merged,Vinaka,Adam,,,Rock draw,Safe,,False,False,Jessica,11.0,3.0,US0498,,US0489
6385,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,33.0,Merged,Vinaka,Zeke,,Hannah,,,,True,False,Zeke,12.0,1.0,US0490,US0496,US0490
6386,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,33.0,Merged,Vinaka,Will,,Zeke,,,,False,False,Zeke,12.0,1.0,US0491,US0490,US0490
6387,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,33.0,Merged,Vinaka,Sunday,,Hannah,,,,True,False,Zeke,12.0,1.0,US0492,US0496,US0490
6388,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,33.0,Merged,Vinaka,Jay,,Hannah,,,,True,False,Zeke,12.0,1.0,US0493,US0496,US0490
6389,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,33.0,Merged,Vinaka,Bret,,Hannah,,,,True,False,Zeke,12.0,1.0,US0494,US0496,US0490
6390,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,33.0,Merged,Vinaka,David,,Zeke,,,,False,False,Zeke,12.0,1.0,US0495,US0490,US0490
6391,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,33.0,Merged,Vinaka,Hannah,Hidden,Zeke,,,,False,False,Zeke,12.0,1.0,US0496,US0490,US0490
6392,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,33.0,Merged,Vinaka,Ken,,Zeke,,,,False,False,Zeke,12.0,1.0,US0497,US0490,US0490
6393,US,US33,Survivor: Millennials vs. Gen X,33.0,11.0,33.0,Merged,Vinaka,Adam,Individual,Zeke,,,,False,False,Zeke,12.0,1.0,US0498,US0490,US0490
6394,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,34.0,Merged,Vinaka,Will,,David,,,,False,False,Will,13.0,1.0,US0491,US0495,US0491
6395,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,34.0,Merged,Vinaka,Sunday,,Will,,,,False,False,Will,13.0,1.0,US0492,US0491,US0491
6396,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,34.0,Merged,Vinaka,Jay,Individual,David,,,,False,False,Will,13.0,1.0,US0493,US0495,US0491
6397,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,34.0,Merged,Vinaka,Bret,,Will,,,,False,False,Will,13.0,1.0,US0494,US0491,US0491
6398,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,34.0,Merged,Vinaka,David,,Will,,,,False,False,Will,13.0,1.0,US0495,US0491,US0491
6399,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,34.0,Merged,Vinaka,Hannah,,Will,,,,False,False,Will,13.0,1.0,US0496,US0491,US0491
6400,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,34.0,Merged,Vinaka,Ken,,Will,,,,False,False,Will,13.0,1.0,US0497,US0491,US0491
6401,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,34.0,Merged,Vinaka,Adam,,Will,,,,False,False,Will,13.0,1.0,US0498,US0491,US0491
6402,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,35.0,Merged,Vinaka,Sunday,,Jay,,,,True,False,Sunday,14.0,1.0,US0492,US0493,US0492
6403,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,35.0,Merged,Vinaka,Jay,Hidden,David,,,,False,False,Sunday,14.0,1.0,US0493,US0495,US0492
6404,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,35.0,Merged,Vinaka,Bret,,David,,,,False,False,Sunday,14.0,1.0,US0494,US0495,US0492
6405,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,35.0,Merged,Vinaka,David,,Sunday,,,,False,False,Sunday,14.0,1.0,US0495,US0492,US0492
6406,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,35.0,Merged,Vinaka,Hannah,,Sunday,,,,False,False,Sunday,14.0,1.0,US0496,US0492,US0492
6407,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,35.0,Merged,Vinaka,Ken,Individual,Sunday,,,,False,False,Sunday,14.0,1.0,US0497,US0492,US0492
6408,US,US33,Survivor: Millennials vs. Gen X,33.0,12.0,35.0,Merged,Vinaka,Adam,,Sunday,,,,False,False,Sunday,14.0,1.0,US0498,US0492,US0492
6409,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,36.0,Merged,Vinaka,Jay,,Ken,,,,True,False,Jay,15.0,1.0,US0493,US0497,US0493
6410,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,36.0,Merged,Vinaka,Bret,,Jay,,,,False,False,Jay,15.0,1.0,US0494,US0493,US0493
6411,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,36.0,Merged,Vinaka,David,Individual,Jay,,,,False,False,Jay,15.0,1.0,US0495,US0493,US0493
6412,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,36.0,Merged,Vinaka,Hannah,,Jay,,,,False,False,Jay,15.0,1.0,US0496,US0493,US0493
6413,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,36.0,Merged,Vinaka,Ken,Hidden,Jay,,,,False,False,Jay,15.0,1.0,US0497,US0493,US0493
6414,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,36.0,Merged,Vinaka,Adam,Hidden,Jay,,,,False,False,Jay,15.0,1.0,US0498,US0493,US0493
6415,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,37.0,Merged,Vinaka,Bret,,David,,,,False,False,Bret,16.0,1.0,US0494,US0495,US0494
6416,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,37.0,Merged,Vinaka,David,,Bret,,,,False,False,Bret,16.0,1.0,US0495,US0494,US0494
6417,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,37.0,Merged,Vinaka,Hannah,,Bret,,,,False,False,Bret,16.0,1.0,US0496,US0494,US0494
6418,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,37.0,Merged,Vinaka,Ken,Individual,Bret,,,,False,False,Bret,16.0,1.0,US0497,US0494,US0494
6419,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,37.0,Merged,Vinaka,Adam,,David,,,,False,False,Bret,16.0,1.0,US0498,US0495,US0494
6420,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,38.0,Merged,Vinaka,David,,Adam,,,,False,False,David,17.0,1.0,US0495,US0498,US0495
6421,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,38.0,Merged,Vinaka,Hannah,,David,,,,False,False,David,17.0,1.0,US0496,US0495,US0495
6422,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,38.0,Merged,Vinaka,Ken,Individual,David,,,,False,False,David,17.0,1.0,US0497,US0495,US0495
6423,US,US33,Survivor: Millennials vs. Gen X,33.0,13.0,38.0,Merged,Vinaka,Adam,,David,,,,False,False,David,17.0,1.0,US0498,US0495,US0495
6424,US,US34,Survivor: Game Changers,34.0,1.0,3.0,Original,Mana,Jeff,,Ciera,,,,False,False,Ciera,1.0,1.0,US0023,US0406,US0406
6425,US,US34,Survivor: Game Changers,34.0,1.0,3.0,Original,Mana,Sandra,,Ciera,,,,False,False,Ciera,1.0,1.0,US0112,US0406,US0406
6426,US,US34,Survivor: Game Changers,34.0,1.0,3.0,Original,Mana,Troyzan,,Ciera,,,,False,False,Ciera,1.0,1.0,US0364,US0406,US0406
6427,US,US34,Survivor: Game Changers,34.0,1.0,3.0,Original,Mana,Malcolm,,Ciera,,,,False,False,Ciera,1.0,1.0,US0384,US0406,US0406
6428,US,US34,Survivor: Game Changers,34.0,1.0,3.0,Original,Mana,Ciera,,Michaela,,,,False,False,Ciera,1.0,1.0,US0406,US0485,US0406
6429,US,US34,Survivor: Game Changers,34.0,1.0,3.0,Original,Mana,Tony,,Ciera,,,,False,False,Ciera,1.0,1.0,US0424,US0406,US0406
